"","DateRep","Cases","Deaths","Country"
"636",2020-05-01,1,0,"Antigua and Barbuda"
"637",2020-05-02,0,0,"Antigua and Barbuda"
"638",2020-05-03,0,0,"Antigua and Barbuda"
"639",2020-05-04,0,0,"Antigua and Barbuda"
"640",2020-05-05,0,0,"Antigua and Barbuda"
"641",2020-05-06,0,0,"Antigua and Barbuda"
"642",2020-05-07,0,0,"Antigua and Barbuda"
"643",2020-01-22,0,0,"Argentina"
"644",2020-01-23,0,0,"Argentina"
"645",2020-01-24,0,0,"Argentina"
"646",2020-01-25,0,0,"Argentina"
"647",2020-01-26,0,0,"Argentina"
"648",2020-01-27,0,0,"Argentina"
"649",2020-01-28,0,0,"Argentina"
"650",2020-01-29,0,0,"Argentina"
"651",2020-01-30,0,0,"Argentina"
"652",2020-01-31,0,0,"Argentina"
"653",2020-02-01,0,0,"Argentina"
"654",2020-02-02,0,0,"Argentina"
"655",2020-02-03,0,0,"Argentina"
"656",2020-02-04,0,0,"Argentina"
"657",2020-02-05,0,0,"Argentina"
"658",2020-02-06,0,0,"Argentina"
"659",2020-02-07,0,0,"Argentina"
"660",2020-02-08,0,0,"Argentina"
"661",2020-02-09,0,0,"Argentina"
"662",2020-02-10,0,0,"Argentina"
"663",2020-02-11,0,0,"Argentina"
"664",2020-02-12,0,0,"Argentina"
"665",2020-02-13,0,0,"Argentina"
"666",2020-02-14,0,0,"Argentina"
"667",2020-02-15,0,0,"Argentina"
"668",2020-02-16,0,0,"Argentina"
"669",2020-02-17,0,0,"Argentina"
"670",2020-02-18,0,0,"Argentina"
"671",2020-02-19,0,0,"Argentina"
"672",2020-02-20,0,0,"Argentina"
"673",2020-02-21,0,0,"Argentina"
"674",2020-02-22,0,0,"Argentina"
"675",2020-02-23,0,0,"Argentina"
"676",2020-02-24,0,0,"Argentina"
"677",2020-02-25,0,0,"Argentina"
"678",2020-02-26,0,0,"Argentina"
"679",2020-02-27,0,0,"Argentina"
"680",2020-02-28,0,0,"Argentina"
"681",2020-02-29,0,0,"Argentina"
"682",2020-03-01,0,0,"Argentina"
"683",2020-03-02,0,0,"Argentina"
"684",2020-03-03,1,0,"Argentina"
"685",2020-03-04,0,0,"Argentina"
"686",2020-03-05,0,0,"Argentina"
"687",2020-03-06,1,0,"Argentina"
"688",2020-03-07,6,0,"Argentina"
"689",2020-03-08,4,1,"Argentina"
"690",2020-03-09,0,0,"Argentina"
"691",2020-03-10,5,0,"Argentina"
"692",2020-03-11,2,0,"Argentina"
"693",2020-03-12,0,0,"Argentina"
"694",2020-03-13,12,1,"Argentina"
"695",2020-03-14,3,0,"Argentina"
"696",2020-03-15,11,0,"Argentina"
"697",2020-03-16,11,0,"Argentina"
"698",2020-03-17,12,0,"Argentina"
"699",2020-03-18,11,0,"Argentina"
"700",2020-03-19,18,1,"Argentina"
"701",2020-03-20,31,0,"Argentina"
"702",2020-03-21,30,1,"Argentina"
"703",2020-03-22,108,0,"Argentina"
"704",2020-03-23,35,0,"Argentina"
"705",2020-03-24,86,2,"Argentina"
"706",2020-03-25,0,2,"Argentina"
"707",2020-03-26,115,1,"Argentina"
"708",2020-03-27,87,4,"Argentina"
"709",2020-03-28,101,5,"Argentina"
"710",2020-03-29,55,1,"Argentina"
"711",2020-03-30,75,4,"Argentina"
"712",2020-03-31,234,4,"Argentina"
"713",2020-04-01,0,1,"Argentina"
"714",2020-04-02,79,8,"Argentina"
"715",2020-04-03,132,3,"Argentina"
"716",2020-04-04,186,4,"Argentina"
"717",2020-04-05,0,1,"Argentina"
"718",2020-04-06,103,4,"Argentina"
"719",2020-04-07,74,8,"Argentina"
"720",2020-04-08,87,7,"Argentina"
"721",2020-04-09,80,9,"Argentina"
"722",2020-04-10,180,10,"Argentina"
"723",2020-04-11,0,1,"Argentina"
"724",2020-04-12,167,7,"Argentina"
"725",2020-04-13,66,7,"Argentina"
"726",2020-04-14,69,5,"Argentina"
"727",2020-04-15,166,9,"Argentina"
"728",2020-04-16,128,4,"Argentina"
"729",2020-04-17,98,8,"Argentina"
"730",2020-04-18,89,6,"Argentina"
"731",2020-04-19,81,3,"Argentina"
"732",2020-04-20,102,4,"Argentina"
"733",2020-04-21,90,11,"Argentina"
"734",2020-04-22,113,5,"Argentina"
"735",2020-04-23,291,13,"Argentina"
"736",2020-04-24,172,11,"Argentina"
"737",2020-04-25,173,9,"Argentina"
"738",2020-04-26,112,7,"Argentina"
"739",2020-04-27,111,5,"Argentina"
"740",2020-04-28,124,10,"Argentina"
"741",2020-04-29,158,7,"Argentina"
"742",2020-04-30,143,4,"Argentina"
"743",2020-05-01,104,7,"Argentina"
"744",2020-05-02,149,12,"Argentina"
"745",2020-05-03,102,9,"Argentina"
"746",2020-05-04,104,14,"Argentina"
"747",2020-05-05,133,4,"Argentina"
"748",2020-05-06,188,9,"Argentina"
"749",2020-05-07,163,9,"Argentina"
"750",2020-01-22,0,0,"Armenia"
"751",2020-01-23,0,0,"Armenia"
"752",2020-01-24,0,0,"Armenia"
"753",2020-01-25,0,0,"Armenia"
"754",2020-01-26,0,0,"Armenia"
"755",2020-01-27,0,0,"Armenia"
"756",2020-01-28,0,0,"Armenia"
"757",2020-01-29,0,0,"Armenia"
"758",2020-01-30,0,0,"Armenia"
"759",2020-01-31,0,0,"Armenia"
"760",2020-02-01,0,0,"Armenia"
"761",2020-02-02,0,0,"Armenia"
"762",2020-02-03,0,0,"Armenia"
"763",2020-02-04,0,0,"Armenia"
"764",2020-02-05,0,0,"Armenia"
"765",2020-02-06,0,0,"Armenia"
"766",2020-02-07,0,0,"Armenia"
"767",2020-02-08,0,0,"Armenia"
"768",2020-02-09,0,0,"Armenia"
"769",2020-02-10,0,0,"Armenia"
"770",2020-02-11,0,0,"Armenia"
"771",2020-02-12,0,0,"Armenia"
"772",2020-02-13,0,0,"Armenia"
"773",2020-02-14,0,0,"Armenia"
"774",2020-02-15,0,0,"Armenia"
"775",2020-02-16,0,0,"Armenia"
"776",2020-02-17,0,0,"Armenia"
"777",2020-02-18,0,0,"Armenia"
"778",2020-02-19,0,0,"Armenia"
"779",2020-02-20,0,0,"Armenia"
"780",2020-02-21,0,0,"Armenia"
"781",2020-02-22,0,0,"Armenia"
"782",2020-02-23,0,0,"Armenia"
"783",2020-02-24,0,0,"Armenia"
"784",2020-02-25,0,0,"Armenia"
"785",2020-02-26,0,0,"Armenia"
"786",2020-02-27,0,0,"Armenia"
"787",2020-02-28,0,0,"Armenia"
"788",2020-02-29,0,0,"Armenia"
"789",2020-03-01,1,0,"Armenia"
"790",2020-03-02,0,0,"Armenia"
"791",2020-03-03,0,0,"Armenia"
"792",2020-03-04,0,0,"Armenia"
"793",2020-03-05,0,0,"Armenia"
"794",2020-03-06,0,0,"Armenia"
"795",2020-03-07,0,0,"Armenia"
"796",2020-03-08,0,0,"Armenia"
"797",2020-03-09,0,0,"Armenia"
"798",2020-03-10,0,0,"Armenia"
"799",2020-03-11,0,0,"Armenia"
"800",2020-03-12,3,0,"Armenia"
"801",2020-03-13,4,0,"Armenia"
"802",2020-03-14,10,0,"Armenia"
"803",2020-03-15,8,0,"Armenia"
"804",2020-03-16,26,0,"Armenia"
"805",2020-03-17,26,0,"Armenia"
"806",2020-03-18,6,0,"Armenia"
"807",2020-03-19,31,0,"Armenia"
"808",2020-03-20,21,0,"Armenia"
"809",2020-03-21,24,0,"Armenia"
"810",2020-03-22,34,0,"Armenia"
"811",2020-03-23,41,0,"Armenia"
"812",2020-03-24,14,0,"Armenia"
"813",2020-03-25,16,0,"Armenia"
"814",2020-03-26,25,1,"Armenia"
"815",2020-03-27,39,0,"Armenia"
"816",2020-03-28,78,0,"Armenia"
"817",2020-03-29,17,2,"Armenia"
"818",2020-03-30,58,0,"Armenia"
"819",2020-03-31,50,0,"Armenia"
"820",2020-04-01,39,1,"Armenia"
"821",2020-04-02,92,3,"Armenia"
"822",2020-04-03,73,0,"Armenia"
"823",2020-04-04,34,0,"Armenia"
"824",2020-04-05,52,0,"Armenia"
"825",2020-04-06,11,1,"Armenia"
"826",2020-04-07,20,0,"Armenia"
"827",2020-04-08,28,1,"Armenia"
"828",2020-04-09,40,1,"Armenia"
"829",2020-04-10,16,2,"Armenia"
"830",2020-04-11,30,1,"Armenia"
"831",2020-04-12,46,0,"Armenia"
"832",2020-04-13,26,1,"Armenia"
"833",2020-04-14,28,2,"Armenia"
"834",2020-04-15,44,1,"Armenia"
"835",2020-04-16,48,1,"Armenia"
"836",2020-04-17,42,1,"Armenia"
"837",2020-04-18,47,1,"Armenia"
"838",2020-04-19,43,0,"Armenia"
"839",2020-04-20,48,2,"Armenia"
"840",2020-04-21,62,2,"Armenia"
"841",2020-04-22,72,0,"Armenia"
"842",2020-04-23,50,0,"Armenia"
"843",2020-04-24,73,3,"Armenia"
"844",2020-04-25,81,1,"Armenia"
"845",2020-04-26,69,0,"Armenia"
"846",2020-04-27,62,1,"Armenia"
"847",2020-04-28,59,1,"Armenia"
"848",2020-04-29,65,0,"Armenia"
"849",2020-04-30,134,2,"Armenia"
"850",2020-05-01,82,1,"Armenia"
"851",2020-05-02,125,0,"Armenia"
"852",2020-05-03,113,2,"Armenia"
"853",2020-05-04,121,4,"Armenia"
"854",2020-05-05,112,1,"Armenia"
"855",2020-05-06,163,0,"Armenia"
"856",2020-05-07,102,2,"Armenia"
"857",2020-01-22,0,0,"Australia"
"858",2020-01-23,0,0,"Australia"
"859",2020-01-24,0,0,"Australia"
"860",2020-01-25,0,0,"Australia"
"861",2020-01-26,4,0,"Australia"
"862",2020-01-27,1,0,"Australia"
"863",2020-01-28,0,0,"Australia"
"864",2020-01-29,1,0,"Australia"
"865",2020-01-30,3,0,"Australia"
"866",2020-01-31,0,0,"Australia"
"867",2020-02-01,3,0,"Australia"
"868",2020-02-02,0,0,"Australia"
"869",2020-02-03,0,0,"Australia"
"870",2020-02-04,1,0,"Australia"
"871",2020-02-05,0,0,"Australia"
"872",2020-02-06,1,0,"Australia"
"873",2020-02-07,1,0,"Australia"
"874",2020-02-08,0,0,"Australia"
"875",2020-02-09,0,0,"Australia"
"876",2020-02-10,0,0,"Australia"
"877",2020-02-11,0,0,"Australia"
"878",2020-02-12,0,0,"Australia"
"879",2020-02-13,0,0,"Australia"
"880",2020-02-14,0,0,"Australia"
"881",2020-02-15,0,0,"Australia"
"882",2020-02-16,0,0,"Australia"
"883",2020-02-17,0,0,"Australia"
"884",2020-02-18,0,0,"Australia"
"885",2020-02-19,0,0,"Australia"
"886",2020-02-20,0,0,"Australia"
"887",2020-02-21,0,0,"Australia"
"888",2020-02-22,0,0,"Australia"
"889",2020-02-23,0,0,"Australia"
"890",2020-02-24,0,0,"Australia"
"891",2020-02-25,0,0,"Australia"
"892",2020-02-26,0,0,"Australia"
"893",2020-02-27,0,0,"Australia"
"894",2020-02-28,0,0,"Australia"
"895",2020-02-29,10,0,"Australia"
"896",2020-03-01,2,1,"Australia"
"897",2020-03-02,3,0,"Australia"
"898",2020-03-03,9,0,"Australia"
"899",2020-03-04,13,1,"Australia"
"900",2020-03-05,3,0,"Australia"
"901",2020-03-06,5,0,"Australia"
"902",2020-03-07,3,0,"Australia"
"903",2020-03-08,13,1,"Australia"
"904",2020-03-09,15,0,"Australia"
"905",2020-03-10,16,0,"Australia"
"906",2020-03-11,21,0,"Australia"
"907",2020-03-12,0,0,"Australia"
"908",2020-03-13,72,0,"Australia"
"909",2020-03-14,50,0,"Australia"
"910",2020-03-15,47,0,"Australia"
"911",2020-03-16,80,0,"Australia"
"912",2020-03-17,75,2,"Australia"
"913",2020-03-18,116,1,"Australia"
"914",2020-03-19,113,0,"Australia"
"915",2020-03-20,110,1,"Australia"
"916",2020-03-21,280,0,"Australia"
"917",2020-03-22,478,0,"Australia"
"918",2020-03-23,133,0,"Australia"
"919",2020-03-24,362,1,"Australia"
"920",2020-03-25,320,0,"Australia"
"921",2020-03-26,446,5,"Australia"
"922",2020-03-27,333,0,"Australia"
"923",2020-03-28,497,1,"Australia"
"924",2020-03-29,344,2,"Australia"
"925",2020-03-30,377,1,"Australia"
"926",2020-03-31,198,1,"Australia"
"927",2020-04-01,303,2,"Australia"
"928",2020-04-02,254,4,"Australia"
"929",2020-04-03,214,4,"Australia"
"930",2020-04-04,220,2,"Australia"
"931",2020-04-05,137,5,"Australia"
"932",2020-04-06,110,5,"Australia"
"933",2020-04-07,98,5,"Australia"
"934",2020-04-08,115,5,"Australia"
"935",2020-04-09,98,1,"Australia"
"936",2020-04-10,107,3,"Australia"
"937",2020-04-11,88,3,"Australia"
"938",2020-04-12,12,3,"Australia"
"939",2020-04-13,36,1,"Australia"
"940",2020-04-14,64,1,"Australia"
"941",2020-04-15,25,1,"Australia"
"942",2020-04-16,22,0,"Australia"
"943",2020-04-17,60,3,"Australia"
"944",2020-04-18,46,1,"Australia"
"945",2020-04-19,42,0,"Australia"
"946",2020-04-20,13,0,"Australia"
"947",2020-04-21,22,0,"Australia"
"948",2020-04-22,7,0,"Australia"
"949",2020-04-23,10,8,"Australia"
"950",2020-04-24,15,4,"Australia"
"951",2020-04-25,17,1,"Australia"
"952",2020-04-26,20,3,"Australia"
"953",2020-04-27,7,0,"Australia"
"954",2020-04-28,23,6,"Australia"
"955",2020-04-29,8,2,"Australia"
"956",2020-04-30,14,2,"Australia"
"957",2020-05-01,12,0,"Australia"
"958",2020-05-02,21,1,"Australia"
"959",2020-05-03,23,1,"Australia"
"960",2020-05-04,25,1,"Australia"
"961",2020-05-05,28,1,"Australia"
"962",2020-05-06,19,0,"Australia"
"963",2020-05-07,19,0,"Australia"
"964",2020-01-22,0,0,"Austria"
"965",2020-01-23,0,0,"Austria"
"966",2020-01-24,0,0,"Austria"
"967",2020-01-25,0,0,"Austria"
"968",2020-01-26,0,0,"Austria"
"969",2020-01-27,0,0,"Austria"
"970",2020-01-28,0,0,"Austria"
"971",2020-01-29,0,0,"Austria"
"972",2020-01-30,0,0,"Austria"
"973",2020-01-31,0,0,"Austria"
"974",2020-02-01,0,0,"Austria"
"975",2020-02-02,0,0,"Austria"
"976",2020-02-03,0,0,"Austria"
"977",2020-02-04,0,0,"Austria"
"978",2020-02-05,0,0,"Austria"
"979",2020-02-06,0,0,"Austria"
"980",2020-02-07,0,0,"Austria"
"981",2020-02-08,0,0,"Austria"
"982",2020-02-09,0,0,"Austria"
"983",2020-02-10,0,0,"Austria"
"984",2020-02-11,0,0,"Austria"
"985",2020-02-12,0,0,"Austria"
"986",2020-02-13,0,0,"Austria"
"987",2020-02-14,0,0,"Austria"
"988",2020-02-15,0,0,"Austria"
"989",2020-02-16,0,0,"Austria"
"990",2020-02-17,0,0,"Austria"
"991",2020-02-18,0,0,"Austria"
"992",2020-02-19,0,0,"Austria"
"993",2020-02-20,0,0,"Austria"
"994",2020-02-21,0,0,"Austria"
"995",2020-02-22,0,0,"Austria"
"996",2020-02-23,0,0,"Austria"
"997",2020-02-24,0,0,"Austria"
"998",2020-02-25,2,0,"Austria"
"999",2020-02-26,0,0,"Austria"
"1000",2020-02-27,1,0,"Austria"
"1001",2020-02-28,0,0,"Austria"
"1002",2020-02-29,6,0,"Austria"
"1003",2020-03-01,5,0,"Austria"
"1004",2020-03-02,4,0,"Austria"
"1005",2020-03-03,3,0,"Austria"
"1006",2020-03-04,8,0,"Austria"
"1007",2020-03-05,12,0,"Austria"
"1008",2020-03-06,14,0,"Austria"
"1009",2020-03-07,24,0,"Austria"
"1010",2020-03-08,25,0,"Austria"
"1011",2020-03-09,27,0,"Austria"
"1012",2020-03-10,51,0,"Austria"
"1013",2020-03-11,64,0,"Austria"
"1014",2020-03-12,56,1,"Austria"
"1015",2020-03-13,202,0,"Austria"
"1016",2020-03-14,151,0,"Austria"
"1017",2020-03-15,205,0,"Austria"
"1018",2020-03-16,158,2,"Austria"
"1019",2020-03-17,314,0,"Austria"
"1020",2020-03-18,314,1,"Austria"
"1021",2020-03-19,367,2,"Austria"
"1022",2020-03-20,375,0,"Austria"
"1023",2020-03-21,426,2,"Austria"
"1024",2020-03-22,768,8,"Austria"
"1025",2020-03-23,892,5,"Austria"
"1026",2020-03-24,809,7,"Austria"
"1027",2020-03-25,305,2,"Austria"
"1028",2020-03-26,1321,19,"Austria"
"1029",2020-03-27,748,9,"Austria"
"1030",2020-03-28,614,10,"Austria"
"1031",2020-03-29,517,18,"Austria"
"1032",2020-03-30,830,22,"Austria"
"1033",2020-03-31,562,20,"Austria"
"1034",2020-04-01,531,18,"Austria"
"1035",2020-04-02,418,12,"Austria"
"1036",2020-04-03,395,10,"Austria"
"1037",2020-04-04,257,18,"Austria"
"1038",2020-04-05,270,18,"Austria"
"1039",2020-04-06,246,16,"Austria"
"1040",2020-04-07,342,23,"Austria"
"1041",2020-04-08,303,30,"Austria"
"1042",2020-04-09,302,22,"Austria"
"1043",2020-04-10,311,24,"Austria"
"1044",2020-04-11,251,18,"Austria"
"1045",2020-04-12,139,13,"Austria"
"1046",2020-04-13,96,18,"Austria"
"1047",2020-04-14,185,16,"Austria"
"1048",2020-04-15,110,9,"Austria"
"1049",2020-04-16,140,17,"Austria"
"1050",2020-04-17,119,21,"Austria"
"1051",2020-04-18,76,12,"Austria"
"1052",2020-04-19,78,9,"Austria"
"1053",2020-04-20,46,18,"Austria"
"1054",2020-04-21,78,21,"Austria"
"1055",2020-04-22,52,19,"Austria"
"1056",2020-04-23,77,12,"Austria"
"1057",2020-04-24,69,8,"Austria"
"1058",2020-04-25,77,6,"Austria"
"1059",2020-04-26,77,6,"Austria"
"1060",2020-04-27,49,7,"Austria"
"1061",2020-04-28,83,20,"Austria"
"1062",2020-04-29,45,11,"Austria"
"1063",2020-04-30,50,4,"Austria"
"1064",2020-05-01,79,5,"Austria"
"1065",2020-05-02,27,7,"Austria"
"1066",2020-05-03,39,2,"Austria"
"1067",2020-05-04,24,2,"Austria"
"1068",2020-05-05,29,6,"Austria"
"1069",2020-05-06,34,2,"Austria"
"1070",2020-05-07,68,1,"Austria"
"1071",2020-01-22,0,0,"Azerbaijan"
"1072",2020-01-23,0,0,"Azerbaijan"
"1073",2020-01-24,0,0,"Azerbaijan"
"1074",2020-01-25,0,0,"Azerbaijan"
"1075",2020-01-26,0,0,"Azerbaijan"
"1076",2020-01-27,0,0,"Azerbaijan"
"1077",2020-01-28,0,0,"Azerbaijan"
"1078",2020-01-29,0,0,"Azerbaijan"
"1079",2020-01-30,0,0,"Azerbaijan"
"1080",2020-01-31,0,0,"Azerbaijan"
"1081",2020-02-01,0,0,"Azerbaijan"
"1082",2020-02-02,0,0,"Azerbaijan"
"1083",2020-02-03,0,0,"Azerbaijan"
"1084",2020-02-04,0,0,"Azerbaijan"
"1085",2020-02-05,0,0,"Azerbaijan"
"1086",2020-02-06,0,0,"Azerbaijan"
"1087",2020-02-07,0,0,"Azerbaijan"
"1088",2020-02-08,0,0,"Azerbaijan"
"1089",2020-02-09,0,0,"Azerbaijan"
"1090",2020-02-10,0,0,"Azerbaijan"
"1091",2020-02-11,0,0,"Azerbaijan"
"1092",2020-02-12,0,0,"Azerbaijan"
"1093",2020-02-13,0,0,"Azerbaijan"
"1094",2020-02-14,0,0,"Azerbaijan"
"1095",2020-02-15,0,0,"Azerbaijan"
"1096",2020-02-16,0,0,"Azerbaijan"
"1097",2020-02-17,0,0,"Azerbaijan"
"1098",2020-02-18,0,0,"Azerbaijan"
"1099",2020-02-19,0,0,"Azerbaijan"
"1100",2020-02-20,0,0,"Azerbaijan"
"1101",2020-02-21,0,0,"Azerbaijan"
"1102",2020-02-22,0,0,"Azerbaijan"
"1103",2020-02-23,0,0,"Azerbaijan"
"1104",2020-02-24,0,0,"Azerbaijan"
"1105",2020-02-25,0,0,"Azerbaijan"
"1106",2020-02-26,0,0,"Azerbaijan"
"1107",2020-02-27,0,0,"Azerbaijan"
"1108",2020-02-28,0,0,"Azerbaijan"
"1109",2020-02-29,0,0,"Azerbaijan"
"1110",2020-03-01,3,0,"Azerbaijan"
"1111",2020-03-02,0,0,"Azerbaijan"
"1112",2020-03-03,0,0,"Azerbaijan"
"1113",2020-03-04,0,0,"Azerbaijan"
"1114",2020-03-05,3,0,"Azerbaijan"
"1115",2020-03-06,0,0,"Azerbaijan"
"1116",2020-03-07,3,0,"Azerbaijan"
"1117",2020-03-08,0,0,"Azerbaijan"
"1118",2020-03-09,0,0,"Azerbaijan"
"1119",2020-03-10,2,0,"Azerbaijan"
"1120",2020-03-11,0,0,"Azerbaijan"
"1121",2020-03-12,0,0,"Azerbaijan"
"1122",2020-03-13,4,1,"Azerbaijan"
"1123",2020-03-14,0,0,"Azerbaijan"
"1124",2020-03-15,8,0,"Azerbaijan"
"1125",2020-03-16,5,0,"Azerbaijan"
"1126",2020-03-17,0,0,"Azerbaijan"
"1127",2020-03-18,0,0,"Azerbaijan"
"1128",2020-03-19,16,0,"Azerbaijan"
"1129",2020-03-20,0,0,"Azerbaijan"
"1130",2020-03-21,9,0,"Azerbaijan"
"1131",2020-03-22,12,0,"Azerbaijan"
"1132",2020-03-23,7,0,"Azerbaijan"
"1133",2020-03-24,15,0,"Azerbaijan"
"1134",2020-03-25,6,1,"Azerbaijan"
"1135",2020-03-26,29,1,"Azerbaijan"
"1136",2020-03-27,43,0,"Azerbaijan"
"1137",2020-03-28,17,1,"Azerbaijan"
"1138",2020-03-29,27,0,"Azerbaijan"
"1139",2020-03-30,64,0,"Azerbaijan"
"1140",2020-03-31,25,1,"Azerbaijan"
"1141",2020-04-01,61,0,"Azerbaijan"
"1142",2020-04-02,41,0,"Azerbaijan"
"1143",2020-04-03,43,0,"Azerbaijan"
"1144",2020-04-04,78,0,"Azerbaijan"
"1145",2020-04-05,63,2,"Azerbaijan"
"1146",2020-04-06,57,0,"Azerbaijan"
"1147",2020-04-07,76,1,"Azerbaijan"
"1148",2020-04-08,105,0,"Azerbaijan"
"1149",2020-04-09,104,1,"Azerbaijan"
"1150",2020-04-10,65,1,"Azerbaijan"
"1151",2020-04-11,67,1,"Azerbaijan"
"1152",2020-04-12,40,0,"Azerbaijan"
"1153",2020-04-13,50,1,"Azerbaijan"
"1154",2020-04-14,49,1,"Azerbaijan"
"1155",2020-04-15,56,0,"Azerbaijan"
"1156",2020-04-16,30,2,"Azerbaijan"
"1157",2020-04-17,57,0,"Azerbaijan"
"1158",2020-04-18,33,3,"Azerbaijan"
"1159",2020-04-19,25,1,"Azerbaijan"
"1160",2020-04-20,38,0,"Azerbaijan"
"1161",2020-04-21,44,1,"Azerbaijan"
"1162",2020-04-22,38,0,"Azerbaijan"
"1163",2020-04-23,30,0,"Azerbaijan"
"1164",2020-04-24,44,1,"Azerbaijan"
"1165",2020-04-25,25,0,"Azerbaijan"
"1166",2020-04-26,28,0,"Azerbaijan"
"1167",2020-04-27,33,1,"Azerbaijan"
"1168",2020-04-28,39,0,"Azerbaijan"
"1169",2020-04-29,49,1,"Azerbaijan"
"1170",2020-04-30,38,1,"Azerbaijan"
"1171",2020-05-01,50,1,"Azerbaijan"
"1172",2020-05-02,40,0,"Azerbaijan"
"1173",2020-05-03,38,0,"Azerbaijan"
"1174",2020-05-04,52,1,"Azerbaijan"
"1175",2020-05-05,76,0,"Azerbaijan"
"1176",2020-05-06,67,2,"Azerbaijan"
"1177",2020-05-07,77,0,"Azerbaijan"
"1178",2020-01-22,0,0,"Bahamas"
"1179",2020-01-23,0,0,"Bahamas"
"1180",2020-01-24,0,0,"Bahamas"
"1181",2020-01-25,0,0,"Bahamas"
"1182",2020-01-26,0,0,"Bahamas"
"1183",2020-01-27,0,0,"Bahamas"
"1184",2020-01-28,0,0,"Bahamas"
"1185",2020-01-29,0,0,"Bahamas"
"1186",2020-01-30,0,0,"Bahamas"
"1187",2020-01-31,0,0,"Bahamas"
"1188",2020-02-01,0,0,"Bahamas"
"1189",2020-02-02,0,0,"Bahamas"
"1190",2020-02-03,0,0,"Bahamas"
"1191",2020-02-04,0,0,"Bahamas"
"1192",2020-02-05,0,0,"Bahamas"
"1193",2020-02-06,0,0,"Bahamas"
"1194",2020-02-07,0,0,"Bahamas"
"1195",2020-02-08,0,0,"Bahamas"
"1196",2020-02-09,0,0,"Bahamas"
"1197",2020-02-10,0,0,"Bahamas"
"1198",2020-02-11,0,0,"Bahamas"
"1199",2020-02-12,0,0,"Bahamas"
"1200",2020-02-13,0,0,"Bahamas"
"1201",2020-02-14,0,0,"Bahamas"
"1202",2020-02-15,0,0,"Bahamas"
"1203",2020-02-16,0,0,"Bahamas"
"1204",2020-02-17,0,0,"Bahamas"
"1205",2020-02-18,0,0,"Bahamas"
"1206",2020-02-19,0,0,"Bahamas"
"1207",2020-02-20,0,0,"Bahamas"
"1208",2020-02-21,0,0,"Bahamas"
"1209",2020-02-22,0,0,"Bahamas"
"1210",2020-02-23,0,0,"Bahamas"
"1211",2020-02-24,0,0,"Bahamas"
"1212",2020-02-25,0,0,"Bahamas"
"1213",2020-02-26,0,0,"Bahamas"
"1214",2020-02-27,0,0,"Bahamas"
"1215",2020-02-28,0,0,"Bahamas"
"1216",2020-02-29,0,0,"Bahamas"
"1217",2020-03-01,0,0,"Bahamas"
"1218",2020-03-02,0,0,"Bahamas"
"1219",2020-03-03,0,0,"Bahamas"
"1220",2020-03-04,0,0,"Bahamas"
"1221",2020-03-05,0,0,"Bahamas"
"1222",2020-03-06,0,0,"Bahamas"
"1223",2020-03-07,0,0,"Bahamas"
"1224",2020-03-08,0,0,"Bahamas"
"1225",2020-03-09,0,0,"Bahamas"
"1226",2020-03-10,0,0,"Bahamas"
"1227",2020-03-11,0,0,"Bahamas"
"1228",2020-03-12,0,0,"Bahamas"
"1229",2020-03-13,0,0,"Bahamas"
"1230",2020-03-14,0,0,"Bahamas"
"1231",2020-03-15,0,0,"Bahamas"
"1232",2020-03-16,1,0,"Bahamas"
"1233",2020-03-17,0,0,"Bahamas"
"1234",2020-03-18,0,0,"Bahamas"
"1235",2020-03-19,2,0,"Bahamas"
"1236",2020-03-20,0,0,"Bahamas"
"1237",2020-03-21,1,0,"Bahamas"
"1238",2020-03-22,0,0,"Bahamas"
"1239",2020-03-23,0,0,"Bahamas"
"1240",2020-03-24,1,0,"Bahamas"
"1241",2020-03-25,0,0,"Bahamas"
"1242",2020-03-26,4,0,"Bahamas"
"1243",2020-03-27,1,0,"Bahamas"
"1244",2020-03-28,0,0,"Bahamas"
"1245",2020-03-29,1,0,"Bahamas"
"1246",2020-03-30,3,0,"Bahamas"
"1247",2020-03-31,0,0,"Bahamas"
"1248",2020-04-01,7,1,"Bahamas"
"1249",2020-04-02,3,0,"Bahamas"
"1250",2020-04-03,0,0,"Bahamas"
"1251",2020-04-04,4,3,"Bahamas"
"1252",2020-04-05,0,0,"Bahamas"
"1253",2020-04-06,1,1,"Bahamas"
"1254",2020-04-07,4,1,"Bahamas"
"1255",2020-04-08,7,1,"Bahamas"
"1256",2020-04-09,1,1,"Bahamas"
"1257",2020-04-10,1,0,"Bahamas"
"1258",2020-04-11,4,0,"Bahamas"
"1259",2020-04-12,0,0,"Bahamas"
"1260",2020-04-13,1,0,"Bahamas"
"1261",2020-04-14,2,0,"Bahamas"
"1262",2020-04-15,0,0,"Bahamas"
"1263",2020-04-16,4,0,"Bahamas"
"1264",2020-04-17,1,1,"Bahamas"
"1265",2020-04-18,1,0,"Bahamas"
"1266",2020-04-19,0,0,"Bahamas"
"1267",2020-04-20,5,0,"Bahamas"
"1268",2020-04-21,5,0,"Bahamas"
"1269",2020-04-22,0,0,"Bahamas"
"1270",2020-04-23,7,2,"Bahamas"
"1271",2020-04-24,1,0,"Bahamas"
"1272",2020-04-25,5,0,"Bahamas"
"1273",2020-04-26,2,0,"Bahamas"
"1274",2020-04-27,0,0,"Bahamas"
"1275",2020-04-28,0,0,"Bahamas"
